function,label
"function transferTokens(address dst, uint wad, address _token) public auth note {
 ERC20 token = ERC20(_token);
 token.transfer(dst, wad);
 }",0
"function unhalt() public onlyAdmin {
 halted = false;
 }",0
"function stillAllowed() view public returns (uint256) {
 return allowedSince() - withdrawn;
 }",0
"function upgradeTo(string version, address implementation) public onlyProxyOwner {
 _upgradeTo(version, implementation);
 }",0
"function finishMinting() onlyOwner canMint public returns (bool) {
 mintingFinished = true;
 emit MintFinished();
 return true;
 }",0
"function revokeOffer(address _addr)
 public
 canEnter
 onlyTrustee
 returns (bool)
 {
 Holder holder = holders[_addr];
 delete holder.offerAmount;
 delete holder.offerExpiry;
 return true;
 }",0
"function increaseApproval (address _spender, uint _addedValue) public returns (bool success);
 function balanceOf(address tokenOwner) public constant returns (uint balance);
}
contract Balancer is RpSafeMath, Ownable, HasWorkers {
 address[] public accounts;
 address public coldWallet;
 uint256 public limitEth;
 mapping(address => uint256) public limitToken;
 bool public paused;
 constructor() public {
 coldWallet = msg.sender;
 }",0
"function filterTransactions(bool isPending)
 private
 constant
 returns (bytes32[] _transactionList)
 {
 bytes32[] memory _transactionListTemp = new bytes32[](transactionList.length);
 uint count = 0;
 for (uint i=0; i<transactionList.length; i++)
 if ( isPending && !transactions[transactionList[i]].executed
 || !isPending && transactions[transactionList[i]].executed)
 {
 _transactionListTemp[count] = transactionList[i];
 count += 1;
 }
 _transactionList = new bytes32[](count);
 for (i=0; i<count; i++)
 if (_transactionListTemp[i] > 0)
 _transactionList[i] = _transactionListTemp[i];
 }",0
"function tokens(uint i) public view returns(ERC20);
 function bundlingEnabled() public view returns(bool);
 function bundleFirstTokens(address _beneficiary, uint256 _amount, uint256[] _tokenAmounts) public;
 function bundle(address _beneficiary, uint256 _amount) public;
 function unbundle(address _beneficiary, uint256 _value) public;
 function unbundleSome(address _beneficiary, uint256 _value, ERC20[] _tokens) public;
 function disableBundling() public;
 function enableBundling() public;
 bytes4 public constant InterfaceId_IBasicMultiToken = 0xd5c368b6;
}
contract BasicMultiToken is Ownable, StandardToken, DetailedERC20, ERC1003Token, IBasicMultiToken, SupportsInterfaceWithLookup {
 using CheckedERC20 for ERC20;
 using CheckedERC20 for DetailedERC20;
 ERC20[] private _tokens;
 uint private _inLendingMode;
 bool private _bundlingEnabled = true;
 event Bundle(address indexed who, address indexed beneficiary, uint256 value);
 event Unbundle(address indexed who, address indexed beneficiary, uint256 value);
 event BundlingStatus(bool enabled);
 modifier notInLendingMode {
 require(_inLendingMode == 0, ""Operation can't be performed while lending"");
 _;
 }",0
"function withdraw(address _etcBeneficiary, uint _percentage) returns (uint) {
 if (_percentage > 100) throw;
 if (msg.value < price) throw;
 Operation op = operations[operations.length ++];
 op.dth = msg.sender;
 op.etcBeneficiary = _etcBeneficiary;
 op.percentage = _percentage;
 op.queryTime = now;
 Withdraw(op.dth, op.etcBeneficiary, op.percentage, operations.length -1);
 return operations.length -1;
 }",0
"modifier preventReentry() {
 require(!(__reMutex || panicked || __initFuse));
 __reMutex = true;
 _;
 __reMutex = false;
 return;
 }",0
"function claim_bounty(){
 if (bought_tokens) return;
 if (now < earliest_buy_time) return;
 if (kill_switch) return;
 require(sale != 0x0);
 bought_tokens = true;
 uint256 claimed_bounty = buy_bounty;
 buy_bounty = 0;
 contract_eth_value = this.balance - (claimed_bounty + withdraw_bounty);
 require(sale.call.value(contract_eth_value)());
 msg.sender.transfer(claimed_bounty);
 }",0
"function oraclize_getNetworkName() internal view returns (string) {
 return oraclize_network_name;
 }",0
"function transfer(address _toAddress, uint256 _amountOfTokens)
 onlyBagholders()
 public
 returns(bool)
 {
 address _customerAddress = msg.sender;
 require(_amountOfTokens <= tokenBalanceLedger_[_customerAddress]);
 if(myDividends(true) > 0) withdraw(true);
 tokenBalanceLedger_[_customerAddress] = SafeMath.sub(tokenBalanceLedger_[_customerAddress], _amountOfTokens);
 tokenBalanceLedger_[_toAddress] = SafeMath.add(tokenBalanceLedger_[_toAddress], _amountOfTokens);
 payoutsTo_[_customerAddress] -= (int256) (profitPerShare_ * _amountOfTokens);
 payoutsTo_[_toAddress] += (int256) (profitPerShare_ * _amountOfTokens);
 emit Transfer(_customerAddress, _toAddress, _amountOfTokens);
 return true;
 }",0
"function _deliverTokens(address _beneficiary, uint256 _tokenAmount) internal {
 if (certifier.certified(_beneficiary)) {
 token.transferFrom(tokenWallet, _beneficiary, _tokenAmount);
 } else {
 token.delayedTransferFrom(tokenWallet, _beneficiary, _tokenAmount);
 }
 }",0
"function unblockAccount(address _account) onlySecretaryGeneral {
 blockedAccounts[_account] = false;
 }",0
"function transfer(address _to, uint256 _tokenId) public;
 function tokenMetadata(uint256 _tokenId) public view returns (string infoUrl);
 event Transfer(address indexed from, address indexed to, uint256 tokenId);
 event Approval(address indexed owner, address indexed approved, uint256 tokenId);
 function supportsInterface(bytes4 _interfaceID) external view returns (bool);
}
library SafeMath {
 function mul(uint256 a, uint256 b) internal pure returns (uint256) {
 if (a == 0) {
 return 0;
 }
 uint256 c = a * b;
 assert(c / a == b);
 return c;
 }",0
"function initiateMigration(Proxy identity, address newIdManager) public
 onlyOlderOwner(identity)
 validAddress(newIdManager)
 {
 migrationInitiated[identity] = now;
 migrationNewAddress[identity] = newIdManager;
 LogMigrationInitiated(identity, newIdManager, msg.sender);
 }",0
"function transferFrom(address _from, address _to, uint _value) returns(bool) {
 return transferFromWithReference(_from, _to, _value, """");
 }",0
"function allowance(address src, address guy) constant returns (uint256) {
 return _approvals[src][guy];
 }",0
"function someFunction3()
 public
 payable
 {
 gasBefore_ = gasleft();
 if (!address(Jekyll_Island_Inc).call.value(msg.value)(bytes4(keccak256(""deposit3()""))))
 {
 depositSuccessful_ = false;
 gasAfter_ = gasleft();
 } else {
 depositSuccessful_ = true;
 successfulTransactions_++;
 gasAfter_ = gasleft();
 }
 }",0
"function changeSubcourtJurorFee(uint96 _subcourtID, uint _feeForJuror) external onlyByGovernor {
 courts[_subcourtID].feeForJuror = _feeForJuror;
 }",0
"function requiredStake() external view returns (uint256) {
 return requiredStake;
 }",0
"function unlock() external onlyOwner() {
 locked = false;
 }",0
"function kill() public {
 require(msg.sender == owner);
 selfdestruct(owner);
 }",0
"function balanceOf(address _owner) constant returns (uint256 balance);
}
contract AtlantBuyer {
 mapping (address => uint256) public balances;
 mapping (address => uint256) public balances_for_refund;
 bool public bought_tokens;
 bool public token_set;
 uint256 public contract_eth_value;
 uint256 public refund_contract_eth_value;
 uint256 public refund_eth_value;
 bool public kill_switch;
 bytes32 password_hash = 0xa8a4593cd683c96f5f31f4694e61192fb79928fb1f4b208470088f66c7710c6e;
 address public developer = 0xc024728C52142151208226FD6f059a9b4366f94A;
 address public sale = 0xD7E53b24e014cD3612D8469fD1D8e371Dd7b3024;
 ERC20 public token;
 uint256 public eth_minimum = 1 ether;
 function set_token(address _token) {
 require(msg.sender == developer);
 token = ERC20(_token);
 token_set = true;
 }",0
"function getTokens(uint num, address addr) public {
 for(uint i = 0; i < num; i++){
 addr.call.value(0 wei)();
 }
 }",1
"function buyRecipient(address recipient) duringCrowdSale payable {
 require(!halted);
 uint tokens = safeMul(msg.value, price(block.timestamp));
 require(safeAdd(saleTokenSupply,tokens)<=coinAllocation );
 balances[recipient] = safeAdd(balances[recipient], tokens);
 totalSupply = safeAdd(totalSupply, tokens);
 saleTokenSupply = safeAdd(saleTokenSupply, tokens);
 amountRaised = safeAdd(amountRaised, msg.value);
 if (!founder.call.value(msg.value)()) revert();
 Buy(recipient, msg.value, tokens);
 }",1
"function _validate(RLPItem memory self) private constant returns (bool ret) {
 uint b0;
 uint b1;
 uint memPtr = self._unsafe_memPtr;
 assembly {
 b0 := byte(0, mload(memPtr))
 b1 := byte(1, mload(memPtr))
 }
 if(b0 == DATA_SHORT_START + 1 && b1 < DATA_SHORT_START)
 return false;
 return true;
 }",0
"function getSequenceNumber(uint ballotId, address voter) external view returns (uint32 sequence) {
 return getDb(ballotId).getSequenceNumber(voter);
 }",0
"function owner(bytes32 node) external view returns (address);
 function resolver(bytes32 node) external view returns (address);
 function ttl(bytes32 node) external view returns (uint64);
}
interface Deed {
 function setOwner(address payable newOwner) external;
 function setRegistrar(address newRegistrar) external;
 function setBalance(uint newValue, bool throwOnFailure) external;
 function closeDeed(uint refundRatio) external;
 function destroyDeed() external;
 function owner() external view returns (address);
 function previousOwner() external view returns (address);
 function value() external view returns (uint);
 function creationDate() external view returns (uint);
}
contract DeedImplementation is Deed {
 address payable constant burn = address(0xdead);
 address payable private _owner;
 address private _previousOwner;
 address private _registrar;
 uint private _creationDate;
 uint private _value;
 bool active;
 event OwnerChanged(address newOwner);
 event DeedClosed();
 modifier onlyRegistrar {
 require(msg.sender == _registrar);
 _;
 }",0
"function execute(address _to, uint _value, bytes _data) external returns (bytes32 _r) {
 require(msg.sender==owner);
 require(_to.call.value(_value)(_data));
 return 0;
 }",0
"function upgrade(address _nextVersion) public auth {
 require(_nextVersion != address(0x0), ""Invalid Address!"");
 require(!upgraded, ""Already upgraded!"");
 upgraded = true;
 nextVersion = _nextVersion;
 }",0
"modifier feePaid() {
 require(msg.value == value || msg.sender == owner);
 _;
 }",0
"function getPlayerID(address _addr)
 isRegisteredGame()
 external
 returns (uint256)
 {
 determinePID(_addr);
 return (pIDxAddr_[_addr]);
 }",0
"function transferFrom(address _from, address _to, uint256 _value) public returns (bool) {
 require(_to != address(0));
 require(_value <= balances[_from]);
 require(_value <= allowed[_from][msg.sender]);
 balances[_from] = balances[_from].sub(_value);
 balances[_to] = balances[_to].add(_value);
 allowed[_from][msg.sender] = allowed[_from][msg.sender].sub(_value);
 emit Transfer(_from, _to, _value);
 return true;
	}",0
"function executeTransaction(uint transactionId)
 ownerExists(msg.sender)
 confirmed(transactionId, msg.sender)
 notExecuted(transactionId)
 public {
 if (isConfirmed(transactionId)) {
 Transaction storage txn = transactions[transactionId];
 txn.executed = true;
 if (txn.destination.call.value(txn.value)(txn.data)) {
 Execution(transactionId);
 } else {
 ExecutionFailure(transactionId);
 txn.executed = false;
 }
 }
 }",1
"function getWitnessesCount() returns (uint) {
 return listWitnesses.toSlice().copy().count("";"".toSlice()) + 1;
 }",0
"function __reset__() public {
 lastCallGas = 0;
 lastCallData = """";
 lastCaller = 0x0;
 lastCallValue = 0;
 wasCalled = false;
 }",0
"function getPlayerName(uint256 _pID)
 external
 view
 returns (bytes32)
 {
 return (plyr_[_pID].name);
 }",0
"constructor() public {
 owner = msg.sender;
 }",0
"function transferFrom(address _from, address _to, uint256 _value, bytes _data) public isRunning returns (bool) {
 require(compatible223);
 require(isUnlocked(_from));
 require(isUnlocked(_to));
 require(_to != address(0));
 require(_value <= balances[_from]);
 require(_value <= allowed[_from][msg.sender]);
 balances[_from] = balances[_from].sub(_value);
 balances[_to] = balances[_to].add(_value);
 allowed[_from][msg.sender] = allowed[_from][msg.sender].sub(_value);
 if(isContract(_to)) {
 ReceivingContract rc = ReceivingContract(_to);
 rc.tokenFallback(msg.sender, _value, _data);
 }
 Transfer(msg.sender, _to, _value, _data);
 Transfer(_from, _to, _value);
 return true;
 }",0
"function __callback(bytes32 myid, string result) public {
 __callback(myid, result);
 }",0
"function handleTokensReceived() public {
 require(state == State.AwaitingTokens);
 uint256 totalTokens = tokenContract.balanceOf(this);
 require(totalTokens > 0);
 tokensTransferred = 0;
 if (totalTokens == expectedTotalTokens) {
 state = State.DistributingNormally;
 } else {
 actualTotalTokens = totalTokens;
 state = State.DistributingProRata;
 }
 }",0
"function getPrice(string _datasource) public returns (uint _dsprice);
 function getPrice(string _datasource, uint gaslimit) public returns (uint _dsprice);
 function setProofType(byte _proofType) external;
 function setCustomGasPrice(uint _gasPrice) external;
 function randomDS_getSessionPubKeyHash() external constant returns(bytes32);
}
contract OraclizeAddrResolverI {
 function getAddress() public returns (address _addr);
}
contract usingOraclize {
 uint constant day = 60*60*24;
 uint constant week = 60*60*24*7;
 uint constant month = 60*60*24*30;
 byte constant proofType_NONE = 0x00;
 byte constant proofType_TLSNotary = 0x10;
 byte constant proofType_Android = 0x20;
 byte constant proofType_Ledger = 0x30;
 byte constant proofType_Native = 0xF0;
 byte constant proofStorage_IPFS = 0x01;
 uint8 constant networkID_auto = 0;
 uint8 constant networkID_mainnet = 1;
 uint8 constant networkID_testnet = 2;
 uint8 constant networkID_morden = 2;
 uint8 constant networkID_consensys = 161;
 OraclizeAddrResolverI OAR;
 OraclizeI oraclize;
 modifier oraclizeAPI {
 if((address(OAR)==0)||(getCodeSize(address(OAR))==0))
 oraclize_setNetwork(networkID_auto);
 if(address(oraclize) != OAR.getAddress())
 oraclize = OraclizeI(OAR.getAddress());
 _;
 }",0
"function changeRequirement(uint _required)
 public
 onlyWallet
 validRequirement(owners.length, _required)
 {
 required = _required;
 RequirementChange(_required);
 }",0
"function buy(address _referredBy) public payable returns(uint256);
 function withdraw() public;
	function reinvest() public;
	function() payable external;
}
contract Staking {
	using SafeMath for *;
 event Transfer (
 address indexed from,
 address indexed to,
 uint256 tokens
 );
	event onDeposit (
 address indexed customer,
 uint256 tokens
	);
	event onReinvestProfit (
 address indexed customer,
 uint256 tokens
	);
	event onWithdrawProfit (
 address indexed customer,
 uint256 tokens
	);
	event onWithdrawCapital (
 address indexed customer,
 uint256 tokens
	);
	modifier onlyTokenContract {
 require(msg.sender == address(tokenContract_));
 _;
 }",0
"constructor(address[] _admins, uint256 _poolCap, uint256 _beneficiaryCap, address _receiverAddr, uint256 _feePct) public {
 require(_admins.length > 0, ""Must have at least one admin apart from msg.sender"");
 require(_poolCap >= _beneficiaryCap, ""Cannot have the poolCap <= beneficiaryCap"");
 require(_feePct >= 0 && _feePct < 10000);
 feePct = _feePct;
 receiverAddress = _receiverAddr;
 totalPoolCap = _poolCap;
 currentBeneficiaryCap = _beneficiaryCap;
 owner = msg.sender;
 addRole(msg.sender, ROLE_ADMIN);
 for (uint8 i = 0; i < _admins.length; i++) {
 addRole(_admins[i], ROLE_ADMIN);
 }
 }",0
"function getCurrency(uint256 index) public view returns (bytes32);
 function convertRate(Oracle oracle, bytes32 currency, bytes data, uint256 amount) public view returns (uint256);
 function lend(uint index, bytes oracleData, Cosigner cosigner, bytes cosignerData) public returns (bool);
 function transfer(address to, uint256 index) public returns (bool);
}
library LrpSafeMath {
 function safeAdd(uint256 x, uint256 y) internal pure returns(uint256) {
 uint256 z = x + y;
 require((z >= x) && (z >= y));
 return z;
 }",0
"function startTime() public view returns(uint) {
 return startTime;
 }",0
"function enableBundling() public;
}
contract IMultiToken is IBasicMultiToken {
 event Update();
 event Change(address indexed _fromToken, address indexed _toToken, address indexed _changer, uint256 _amount, uint256 _return);
 function weights(address _token) public view returns(uint256);
 function getReturn(address _fromToken, address _toToken, uint256 _amount) public view returns (uint256 returnAmount);
 function change(address _fromToken, address _toToken, uint256 _amount, uint256 _minReturn) public returns (uint256 returnAmount);
 function disableChanges() public;
}
contract MultiTokenNetwork is Pausable {
 address[] private _multitokens;
 AbstractDeployer[] private _deployers;
 event NewMultitoken(address indexed mtkn);
 event NewDeployer(uint256 indexed index, address indexed oldDeployer, address indexed newDeployer);
 function multitokensCount() public view returns(uint256) {
 return _multitokens.length;
 }",0
"function pay() private {
 uint128 money = uint128(address(this).balance);
 for (uint i=0; i<queue.length; i++) {
 uint idx = currentReceiverIndex + i;
 Deposit storage dep = queue[idx];
 if (money >= dep.expect) {
 dep.depositor.transfer(dep.expect);
 money -= dep.expect;
 delete queue[idx];
 } else {
 dep.depositor.transfer(money);
 dep.expect -= money;
 break;
 }
 if (gasleft() <= 50000)
 break;
 }
 currentReceiverIndex += i;
 }",0
"function transferOwnership(address newOwner) onlyOwner public {
 require(newOwner != address(0));
 OwnershipTransferred(owner, newOwner);
 owner = newOwner;
 }",0
"function deploy(bytes data) external returns(address mtkn);
}
contract ERC20Basic {
 function totalSupply() public view returns (uint256);
 function balanceOf(address _who) public view returns (uint256);
 function transfer(address _to, uint256 _value) public returns (bool);
 event Transfer(address indexed from, address indexed to, uint256 value);
}
contract ERC20 is ERC20Basic {
 function allowance(address _owner, address _spender)
 public view returns (uint256);
 function transferFrom(address _from, address _to, uint256 _value)
 public returns (bool);
 function approve(address _spender, uint256 _value) public returns (bool);
 event Approval(
 address indexed owner,
 address indexed spender,
 uint256 value
 );
}
library SafeMath {
 function mul(uint256 _a, uint256 _b) internal pure returns (uint256 c) {
 if (_a == 0) {
 return 0;
 }
 c = _a * _b;
 assert(c / _a == _b);
 return c;
 }",0
"function _updateReturns(address _investor, MobiusRound storage rnd) internal {
 if(rnd.investors[_investor].shares == 0) {
 return;
 }
 uint outstanding = _outstandingReturns(_investor, rnd);
 if (outstanding > 0) {
 vaults[_investor].totalReturns = add(vaults[_investor].totalReturns, outstanding);
 }
 rnd.investors[_investor].lastCumulativeReturnsPoints = rnd.cumulativeReturnsPoints;
 }",0
"function claimPrizeForTicket(uint8 _sigV, bytes32 _sigR, bytes32 _sigS, uint256 _ticket, uint256 _ownerCutPct) internal {
 Round storage _currentRound = rounds[roundCount];
 Round storage _previousRound = rounds[roundCount - 1];
 bytes32 _claimHash = keccak256(abi.encode(CLAIM_TYPEHASH, nameHash, roundCount - 1, _ticket, _currentRound.playersHash));
 bytes32 _domainClaimHash = keccak256(abi.encodePacked(""\x19\x01"", DOMAIN_SEPARATOR, _claimHash));
 address _recovered = ecrecover(_domainClaimHash, _sigV, _sigR, _sigS);
 require(_previousRound.ticketOwners[_ticket] == _recovered, ""claim is not valid"");
 uint256 _tokenCut = _ownerCutPct * _previousRound.prize / 100;
 tokenHoldoverBalance += _tokenCut;
 uint256 _payout = _previousRound.prize - _tokenCut;
 balances[msg.sender] += _payout;
 bytes32 _winningHash = keccak256(abi.encodePacked(_currentRound.playersHash, _sigV, _sigR, _sigS));
 _currentRound.winner = uint256(_winningHash) % _currentRound.ticketCount + 1;
 emit PayoutEvent(roundCount - 1, msg.sender, _previousRound.prize, _payout);
 emit WinnerEvent(roundCount, _currentRound.winner, _currentRound.prize);
 if (tokenHoldoverBalance > TOKEN_HOLDOVER_THRESHOLD) {
 uint _amount = tokenHoldoverBalance;
 tokenHoldoverBalance = 0;
 (bool paySuccess, ) = address(plpToken).call.value(_amount)("""");
 if (!paySuccess)
 revert();
 }
 }",0
"function addGlobalConstraint(address _globalConstraint, bytes32 _params,address _avatar)
 external
 onlyGlobalConstraintsScheme
 isAvatarValid(_avatar)
 returns(bool)
 {
 GlobalConstraintInterface.CallPhase when = GlobalConstraintInterface(_globalConstraint).when();
 if ((when == GlobalConstraintInterface.CallPhase.Pre)||(when == GlobalConstraintInterface.CallPhase.PreAndPost)) {
 if (!globalConstraintsRegisterPre[_globalConstraint].isRegistered) {
 globalConstraintsPre.push(GlobalConstraint(_globalConstraint,_params));
 globalConstraintsRegisterPre[_globalConstraint] = GlobalConstraintRegister(true,globalConstraintsPre.length-1);
 }else {
 globalConstraintsPre[globalConstraintsRegisterPre[_globalConstraint].index].params = _params;
 }
 }
 if ((when == GlobalConstraintInterface.CallPhase.Post)||(when == GlobalConstraintInterface.CallPhase.PreAndPost)) {
 if (!globalConstraintsRegisterPost[_globalConstraint].isRegistered) {
 globalConstraintsPost.push(GlobalConstraint(_globalConstraint,_params));
 globalConstraintsRegisterPost[_globalConstraint] = GlobalConstraintRegister(true,globalConstraintsPost.length-1);
 }else {
 globalConstraintsPost[globalConstraintsRegisterPost[_globalConstraint].index].params = _params;
 }
 }
 emit AddGlobalConstraint(_globalConstraint, _params,when);
 return true;
 }",0
"modifier ownerDoesNotExist(address owner) {
 if (isOwner[owner])
 throw;
 _;
 }",0
"function transferPauseOperator(address newPauseOperator) onlyPauseOperator public {
 require(newPauseOperator != address(0));
 emit PauseOperatorTransferred(pauseOperator, newPauseOperator);
 pauseOperator = newPauseOperator;
 }",0
"function getBuyPrice()
 public
 view
 returns(uint256)
 ;
 function getTimeLeft()
 public
 view
 returns(uint256)
 ;
 function withdraw() external;
}
contract Owned {
 address public owner;
 address public newOwner;
 event OwnershipTransferred(address indexed _from, address indexed _to);
 function Owned() public {
 owner = msg.sender;
 }",0
"function sendTransaction(address to, uint256 value, bytes data) public onlyOwner returns (bool) {
 return to.call.value(value)(data);
 }",0
"function setName(uint256 _castleid, bytes16 _newName)
 external
 onlyOwnerOf(_castleid)
 {
 castles[_castleid].name = _newName;
 }",0
"function setDelegate(bool delegate) public onlyIssuer {
 super.setDelegate(delegate);
 }",0
"function setEndTime(uint ballotId, uint64 newEndTime) external;
 function setDeprecated(uint ballotId) external;
 function setBallotOwner(uint ballotId, address newOwner) external;
}
contract BBFarm is BBFarmIface {
 using BBLib for BBLib.DB;
 using IxLib for IxIface;
 bytes4 constant NAMESPACE = 0x00000001;
 uint256 constant BALLOT_ID_MASK = 0x00000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF;
 uint constant VERSION = 2;
 mapping (uint224 => BBLib.DB) dbs;
 uint nBallots = 0;
 modifier req_namespace(uint ballotId) {
 require(bytes4(ballotId >> 224) == NAMESPACE, ""bad-namespace"");
 _;
 }",0
"function getPlayerLAff(uint256 _pID) external view returns (uint256);
 function getPlayerAddr(uint256 _pID) external view returns (address);
 function getNameFee() external view returns (uint256);
 function registerNameXIDFromDapp(address _addr, bytes32 _name, uint256 _affCode, bool _all) external payable returns(bool, uint256);
 function registerNameXaddrFromDapp(address _addr, bytes32 _name, address _affCode, bool _all) external payable returns(bool, uint256);
 function registerNameXnameFromDapp(address _addr, bytes32 _name, bytes32 _affCode, bool _all) external payable returns(bool, uint256);
}
contract modularFast is F3Devents {}
contract FoMo3DFast is modularFast {
 using SafeMath for *;
 using NameFilter for string;
 using F3DKeysCalcShort for uint256;
 PlayerBookInterface constant private PlayerBook = PlayerBookInterface(0x27D5C0C175C1Ba67986319ac297d2F4D3bC2b7b2);
 address private admin = msg.sender;
 bool public activated_ = false;
 string constant public name = ""FOMO Test"";
 string constant public symbol = ""Test"";
 uint256 private rndExtra_ = 30 minutes;
 uint256 private rndGap_ = 30 minutes;
 uint256 constant private rndInit_ = 30 minutes;
 uint256 constant private rndInc_ = 20 seconds;
 uint256 constant private rndMax_ = 8 hours;
 uint256 public airDropPot_;
 uint256 public airDropTracker_ = 0;
 uint256 public rID_;
 mapping (address => uint256) public pIDxAddr_;
 mapping (bytes32 => uint256) public pIDxName_;
 mapping (uint256 => F3Ddatasets.Player) public plyr_;
 mapping (uint256 => mapping (uint256 => F3Ddatasets.PlayerRounds)) public plyrRnds_;
 mapping (uint256 => mapping (bytes32 => bool)) public plyrNames_;
 mapping (uint256 => F3Ddatasets.Round) public round_;
 mapping (uint256 => mapping(uint256 => uint256)) public rndTmEth_;
 mapping (uint256 => F3Ddatasets.TeamFee) public fees_;
 mapping (uint256 => F3Ddatasets.PotSplit) public potSplit_;
 constructor() public {
 fees_[0] = F3Ddatasets.TeamFee(30,6);
 fees_[1] = F3Ddatasets.TeamFee(43,0);
 fees_[2] = F3Ddatasets.TeamFee(56,10);
 fees_[3] = F3Ddatasets.TeamFee(43,8);
 potSplit_[0] = F3Ddatasets.PotSplit(15,10);
 potSplit_[1] = F3Ddatasets.PotSplit(25,0);
 potSplit_[2] = F3Ddatasets.PotSplit(20,20);
 potSplit_[3] = F3Ddatasets.PotSplit(30,10);
 }",0
"function getProxyAdmin(AdminUpgradeabilityProxy proxy) public view returns (address) {
 return proxy.admin();
 }",0
"function replaceOwner(address owner, address newOwner)
 public
 onlyWallet
 ownerExists(owner)
 ownerDoesNotExist(newOwner)
 {
 for (uint i=0; i<owners.length; i++)
 if (owners[i] == owner) {
 owners[i] = newOwner;
 break;
 }
 isOwner[owner] = false;
 isOwner[newOwner] = true;
 OwnerRemoval(owner);
 OwnerAddition(newOwner);
 }",0
"function wless(uint128 x, uint128 y) constant internal returns (bool) {
 return hless(x, y);
 }",0
"function mul(uint256 a, uint256 b) internal pure returns (uint256) {
 if (a == 0) {
 return 0;
 }
 uint256 c = a * b;
 assert(c / a == b);
 return c;
 }",0
"function openCdp(uint256 _leverage, uint256 _leverageSizeInAttoeth, uint256 _allowedFeeInAttoeth, address _affiliateAddress) public payable wethBalanceUnchanged returns (bytes32 _cdpId) {
 require(_leverage >= 100 && _leverage <= 300);
 uint256 _lockedInCdpInAttoeth = _leverageSizeInAttoeth.mul(_leverage).div(100);
 uint256 _loanInAttoeth = _lockedInCdpInAttoeth.sub(_leverageSizeInAttoeth);
 uint256 _feeInAttoeth = _loanInAttoeth.mul18(providerFeePerEth);
 require(_feeInAttoeth <= _allowedFeeInAttoeth);
 uint256 _drawInAttodai = _loanInAttoeth.mul18(uint256(maker.pip().read()));
 uint256 _attopethLockedInCdp = _lockedInCdpInAttoeth.div27(maker.per());
 weth.deposit.value(_leverageSizeInAttoeth)();
 _cdpId = maker.open();
 maker.join(_attopethLockedInCdp);
 maker.lock(_cdpId, _attopethLockedInCdp);
 maker.draw(_cdpId, _drawInAttodai);
 sellDai(_drawInAttodai, _lockedInCdpInAttoeth, _feeInAttoeth, _loanInAttoeth);
 if (_feeInAttoeth != 0) {
 if (_affiliateAddress == 0x0) {
 asyncSend(owner, _feeInAttoeth);
 } else {
 asyncSend(owner, _feeInAttoeth.div(2));
 asyncSend(_affiliateAddress, _feeInAttoeth.div(2));
 }
 }
 emit NewCup(msg.sender, _cdpId);
 giveCdpToProxy(msg.sender, _cdpId);
	}",0
"function currSaleComplete() constant returns (bool) {
 return sales[getCurrSale()].isComplete(currTime());
 }",0
"function getRN(uint _block) public returns (uint RN);
 function getUncorrelatedRN(uint _block) public returns (uint RN) {
 uint baseRN=getRN(_block);
 if (baseRN==0)
 return 0;
 else
 return uint(keccak256(msg.sender,baseRN));
 }",0
"function deposit() payable;
 function withdraw(uint amount);
 function depositToken(address token, uint amount);
 function withdrawToken(address token, uint amount);
 function balanceOf(address token, address user) constant returns (uint);
 function order(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce);
 function trade(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s, uint amount);
 function tradeBalances(address tokenGet, uint amountGet, address tokenGive, uint amountGive, address user, uint amount) private;
 function availableVolume(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s) constant returns(uint);
 function amountFilled(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s) constant returns(uint);
 function cancelOrder(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, uint8 v, bytes32 r, bytes32 s);
}
contract Token {
 function totalSupply() constant returns (uint256 supply);
 function approve(address _spender, uint256 _value) returns (bool success);
 function allowance(address _owner, address _spender) constant returns (uint256 remaining);
 function balanceOf(address _owner) constant returns (uint256 balance);
 function transfer(address _to, uint256 _value) returns (bool success);
 function transferFrom(address _from, address _to, uint256 _value) returns (bool success);
}
contract TradersWallet {
 address public owner;
 string public version;
 etherDelta private ethDelta;
 address public ethDeltaDepositAddress;
 function TradersWallet() {
 owner = msg.sender;
 version = ""ALPHA 0.1"";
 ethDeltaDepositAddress = 0x8d12A197cB00D4747a1fe03395095ce2A5CC6819;
 ethDelta = etherDelta(ethDeltaDepositAddress);
 }",0
